"Name","Major.capsid","Minor.capsid","Baseplate","Major.tail","Minor.tail","Portal","Tail.fiber","Tail.shaft","Collar","HTJ","Other","Confidence","PhageRBPdetect_prediction","PhageRBDdetect_score","ESM_based_label","ESM_based_fiber_prediction"
"lcl|MZ501113.1_prot_QXV85924.1_87",0.03,0.1,0.02,0.02,0.01,0.15,0.04,0.04,0.32,0.06,9.22,1,0,3.3621336e-07," other",0
"lcl|MZ501113.1_prot_QXV85925.1_88",0.01,0.14,0.05,0.01,0.03,0.01,0.05,0.01,0.04,0.3,9.36,1,0,2.2538487e-07," other",0
"lcl|MZ501113.1_prot_QXV85926.1_89",0,0,0,0,0,0,0,0,0,0,10,1,0,1.7448843e-06," other",0
"lcl|MZ501113.1_prot_QXV85927.1_90",0.02,0.14,0.08,0.08,0.16,0.18,0.26,0.06,0.27,0.14,8.61,1,0,1.558182e-06," other",0
"lcl|MZ501113.1_prot_QXV85928.1_91",0,0.03,0,0,0,0.01,0.01,0,0,0.01,9.93,1,0,8.6156643e-07," other",0
"lcl|MZ501113.1_prot_QXV85929.1_92",0,0,0,0,0,0,0,0,0,0.01,9.99,1,0,1.7069125e-07," other",0
"lcl|MZ501113.1_prot_QXV85930.1_93",0,0.09,0.01,0,0.01,0.02,0.02,0,0.02,0.01,9.82,1,0,7.994569e-06," other",0
"lcl|MZ501113.1_prot_QXV85931.1_94",0.31,0.39,0.23,0.1,0.2,0.24,0.42,0.18,0.35,0.64,6.93,0.99,0,1.0579285e-05," other",0
"lcl|MZ501113.1_prot_QXV85932.1_95",0,0,0,0.01,0.02,0.01,0.01,0,0,0.02,9.93,1,0,4.6833854e-08," other",0
"lcl|MZ501113.1_prot_QXV85933.1_96",0.32,0.15,0.24,0.13,0.86,0.03,0.54,0.05,0.22,0.43,7.03,0.99,0,1.62142e-09," other",0
"lcl|MZ501113.1_prot_QXV85934.1_97",0.2,1.06,0.33,0.26,0.17,0.4,0.31,0.16,0.18,0.5,6.42,0.98,0,1.5623196e-05," other",0
"lcl|MZ501113.1_prot_QXV85935.1_98",0,0.07,0.01,0,0.02,0,0.01,0,0.01,0.01,9.87,1,0,1.5675869e-07," other",0
"lcl|MZ501113.1_prot_QXV85936.1_99",0,0,0,0,0,0,0,0,0,0,10,1,0,4.0873374e-08," other",0
"lcl|MZ501113.1_prot_QXV85937.1_100",0,0.01,0,0,0,0,0,0,0,0,9.99,1,0,2.3946404e-06," other",0
"lcl|MZ501113.1_prot_QXV85938.1_101",0.04,0.22,0.07,0.02,0.06,0.3,0.19,0.03,0.2,0.04,8.83,1,0,1.3890689e-06," other",0
"lcl|MZ501113.1_prot_QXV85939.1_102",0,0.01,0.01,0.27,0,0.01,0.04,0.01,0.04,0.13,9.47,1,0,2.2773224e-06," other",0
"lcl|MZ501113.1_prot_QXV85940.1_103",0,0,0,0,0.02,0,0.1,0,0,0,9.88,1,0,9.567598e-07," other",0
"lcl|MZ501113.1_prot_QXV85941.1_104",0,0,0,0,0.01,0,0.09,0,0.01,0,9.88,1,0,2.8026477e-09," other",0
"lcl|MZ501113.1_prot_QXV85942.1_105",0,0.04,0.01,0,0,0.01,0.02,0.01,0,0,9.91,1,0,3.2987014e-08," other",0
"lcl|MZ501113.1_prot_QXV85943.1_106",0,0,0,0,0,0,0,0,0,0,10,1,0,3.6610295e-08," other",0
"lcl|MZ501113.1_prot_QXV85944.1_107",0,0,0,0,0,0,0,0,0,0,10,1,0,5.2654616e-07," other",0
"lcl|MZ501113.1_prot_QXV85945.1_108",0,0.01,0,0,0.01,0,0,0,0.01,0,9.97,1,0,1.8607029e-06," other",0
"lcl|MZ501113.1_prot_QXV85946.1_109",0,0,0.01,0,0.01,0,0.05,0,0,0.01,9.91,1,0,4.897313e-07," other",0
"lcl|MZ501113.1_prot_QXV85947.1_110",0.01,0.07,0.01,0.01,0.02,0.37,0.02,0.01,0.06,0.4,9,1,0,3.3263706e-05," other",0
"lcl|MZ501113.1_prot_QXV85948.1_111",0.04,0.27,0.18,0.17,0.36,0.12,0.51,0.11,0.06,0.55,7.63,0.99,0,0.00020871864," other",0
"lcl|MZ501113.1_prot_QXV85949.1_112",0.28,1.29,0.42,0.21,0.37,0.71,0.47,0.24,0.18,0.54,5.29,0.98,0,0.00024510035," other",0
"lcl|MZ501113.1_prot_QXV85950.1_113",0,0.02,0,0,0,0.27,0.01,0,0,3.31,6.37,0.98,0,5.0985227e-07," other",0
"lcl|MZ501113.1_prot_QXV85951.1_114",0.27,0.96,0.57,0.28,0.25,0.44,0.57,0.18,0.46,0.25,5.78,0.98,0,6.941803e-06," other",0
"lcl|MZ501113.1_prot_QXV85952.1_115",0.01,0.06,0.08,0.35,0.05,0.05,1.74,0.03,0.12,0.03,7.48,0.99,0,8.580786e-06," other",0
"lcl|MZ501113.1_prot_QXV85953.1_116",0.09,0.28,0.28,0.19,0.37,0.2,0.37,0.14,0.21,4.05,3.81,0.67,0,6.318604e-05," other",0
"lcl|MZ501113.1_prot_QXV85954.1_117",0,0,0,0,0,0,0,0,0,0,10,1,0,3.7357663e-07," other",0
"lcl|MZ501113.1_prot_QXV85955.1_118",0.04,0.11,0.03,0.02,0.12,0.34,0.06,0.04,0.11,0.29,8.83,1,0,2.6265361e-06," other",0
"lcl|MZ501113.1_prot_QXV85956.1_119",0.01,0.32,0.35,1.2,0.17,0.14,0.36,0.02,0.19,0.05,7.2,0.99,0,1.2356718e-07," other",0
"lcl|MZ501113.1_prot_QXV85957.1_120",0.04,0.16,0.06,0.12,0.34,0.21,0.15,0.11,0.2,0.29,8.31,0.99,0,5.484705e-05," other",0
"lcl|MZ501113.1_prot_QXV85958.1_121",0.03,0.06,0.04,0.07,0.13,0.11,0.12,0.07,0.08,0.11,9.21,1,0,3.867246e-06," other",0
"lcl|MZ501113.1_prot_QXV85959.1_122",0,0.01,0,0,0,0,0,0,0,0,9.99,1,0,2.8882134e-08," other",0
"lcl|MZ501113.1_prot_QXV85960.1_123",0,0.03,0,0,0.01,0.27,0.01,0,0.02,0.03,9.62,1,0,5.2275136e-06," other",0
"lcl|MZ501113.1_prot_QXV85961.1_124",0,0.01,0.01,0,0.01,0.01,0.01,0,0,0.01,9.94,1,0,8.5036436e-07," other",0
"lcl|MZ501113.1_prot_QXV85962.1_125",0.02,0.11,0.02,0.02,0.08,0.14,0.07,0.01,0.07,0.7,8.76,1,0,0.00027924316," other",0
"lcl|MZ501113.1_prot_QXV85963.1_126",0,0.02,0.29,0.01,0,0.02,0,0,0.02,9.35,0.29,0.97,0,3.6063625e-06," other",0
"lcl|MZ501113.1_prot_QXV85964.1_127",0.01,0.07,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.35,9.47,1,0,4.1380477e-05," other",0
"lcl|MZ501113.1_prot_QXV85965.1_128",0.13,0.47,0.44,0.16,0.23,0.25,1,0.17,0.4,0.93,5.84,0.98,0,3.7620946e-06," other",0
"lcl|MZ501113.1_prot_QXV85966.1_129",0.01,0.13,0.02,0.01,0.04,0.24,0.1,0.02,0.04,0.16,9.23,1,0,4.5142502e-07," other",0
"lcl|MZ501113.1_prot_QXV85967.1_130",0.04,2.6,0.24,0.02,0.07,0.46,0.14,0.03,0.08,1,5.32,0.98,0,7.3814185e-08," other",0
"lcl|MZ501113.1_prot_QXV85968.1_131",0.14,0.42,0.49,0.23,0.42,1.76,0.23,0.12,0.31,2.86,3.01,0.96,0,8.7986795e-05," other",0
"lcl|MZ501113.1_prot_QXV85969.1_132",0.01,0.09,0.08,0.02,0.06,0.04,0.05,0.02,0.02,0.16,9.46,1,0,6.423195e-05," other",0
"lcl|MZ501113.1_prot_QXV85970.1_133",0,0.01,0.03,0,0.01,0,0.01,0,0.01,0.19,9.74,1,0,1.4705836e-07," other",0
"lcl|MZ501113.1_prot_QXV85971.1_134",0.02,0.06,0.07,0.02,0.04,0.04,0.06,0.03,0.09,0.83,8.75,1,0,2.6687096e-06," other",0
"lcl|MZ501113.1_prot_QXV85972.1_135",0.02,0.46,0.05,0.02,0.02,0.18,0.06,0.04,0.02,0.04,9.09,1,0,3.2132198e-07," other",0
"lcl|MZ501113.1_prot_QXV85973.1_136",0,0.02,0,0,0,4.65,0,0,0,0,5.34,0.98,0,8.081428e-07," other",0
"lcl|MZ501113.1_prot_QXV85974.1_137",0.08,0.27,0.06,0.19,0.08,0.09,0.21,0.06,0.09,0.29,8.58,1,0,1.8757632e-05," other",0
"lcl|MZ501113.1_prot_QXV85975.1_138",0,0.01,0.01,0.03,0.03,0,0.04,0,0,0,9.87,1,0,3.7066523e-06," other",0
"lcl|MZ501113.1_prot_QXV85976.1_139",0,0.01,0,0,0,0.02,0,0,0,0.01,9.95,1,0,1.57236e-07," other",0
"lcl|MZ501113.1_prot_QXV85977.1_140",0.67,0.6,0.22,0.96,1,0.22,0.89,0.09,0.37,0.36,4.61,0.98,0,9.7348035e-05," other",0
"lcl|MZ501113.1_prot_QXV85978.1_141",0.01,0.47,0.11,0.03,0.08,0.03,0.02,0.01,0.01,0.37,8.85,1,0,1.5078268e-07," other",0
"lcl|MZ501113.1_prot_QXV85979.1_142",0,0.02,0,0,0,0,0,0,0,0.12,9.85,1,0,2.4173897e-08," other",0
"lcl|MZ501113.1_prot_QXV85980.1_143",0,0.04,0,0,0.02,1.01,0.02,0,0.01,0.02,8.88,1,0,5.478636e-05," other",0
"lcl|MZ501113.1_prot_QXV85981.1_144",0.46,0.38,0.12,0.07,0.22,0.11,0.28,0.05,0.09,0.06,8.15,0.99,0,2.2390554e-07," other",0
"lcl|MZ501113.1_prot_QXV85982.1_145",0.01,0.09,0.03,0.06,0.06,0.11,0.05,0.01,0.07,0.02,9.48,1,0,1.5027738e-06," other",0
"lcl|MZ501113.1_prot_QXV85983.1_146",2.14,0.39,0.12,0.15,0.09,0.23,0.22,0.06,0.4,0.09,6.12,0.98,0,5.677245e-07," major_capsid",0
"lcl|MZ501113.1_prot_QXV85984.1_147",0,0,0,0,0.01,0,0.01,0,0,0.03,9.95,1,0,0.0001896241," other",0
"lcl|MZ501113.1_prot_QXV85985.1_148",0.02,0.04,0.05,0.01,0.01,0,0.03,0.01,0.04,0.05,9.75,1,0,1.0252147e-06," other",0
"lcl|MZ501113.1_prot_QXV85986.1_149",0,0.02,0,0,0.01,0,0,0,0,0.01,9.95,1,0,4.981868e-06," other",0
"lcl|MZ501113.1_prot_QXV85987.1_150",0,0,0,0,0.04,0.01,0.02,0,0,0,9.92,1,0,1.8660879e-07," other",0
"lcl|MZ501113.1_prot_QXV85988.1_151",0.3,1.82,0.26,0.27,0.41,0.42,0.43,0.3,0.31,0.59,4.88,0.98,0,3.597735e-05," other",0
"lcl|MZ501113.1_prot_QXV85989.1_152",0.08,0.79,0.03,0.02,0.01,0.15,0.04,0.03,0.05,0.08,8.73,1,0,1.8847035e-05," other",0
"lcl|MZ501113.1_prot_QXV85990.1_153",0.32,1.45,0.18,0.28,0.17,0.63,0.46,0.22,0.2,0.55,5.54,0.98,0,8.4984464e-07," other",0
"lcl|MZ501113.1_prot_QXV85991.1_154",0,0.01,0.01,0,0.01,0.02,0.02,0,0.02,0.01,9.9,1,0,9.494623e-06," other",0
"lcl|MZ501113.1_prot_QXV85992.1_155",0.01,0.08,0.01,0,0.02,0.03,0.05,0.02,0.01,0.04,9.74,1,0,1.2667313e-07," other",0
"lcl|MZ501113.1_prot_QXV85993.1_156",0,0.01,0.02,0,0.02,0,0,0,0,0.55,9.39,1,0,5.1159033e-09," other",0
"lcl|MZ501113.1_prot_QXV85994.1_157",0,0,0,0,0,0,0.01,0,0.01,0,9.97,1,0,5.7130103e-07," other",0
"lcl|MZ501113.1_prot_QXV85995.1_158",0,0.02,0,0,0,0,0.01,0,0.01,0.01,9.94,1,0,1.3958081e-06," other",0
"lcl|MZ501113.1_prot_QXV85996.1_159",0.13,0.19,0.15,0.08,0.08,0.03,0.28,0.04,0.08,0.11,8.82,1,0,0.00039044992," other",0
"lcl|MZ501113.1_prot_QXV85997.1_160",0.03,0.31,0.06,0.03,0.07,5.34,0.08,0.02,0.05,0.14,3.86,0.94,0,0.0008344885," other",0
"lcl|MZ501113.1_prot_QXV85998.1_161",0.06,0.21,0.04,0.02,0.15,0.31,0.13,0.02,0.1,0.13,8.84,1,0,2.4209893e-07," other",0
"lcl|MZ501113.1_prot_QXV85999.1_162",0,0.03,0,0,0.03,0.03,0.01,0,0.02,0.01,9.87,1,0,4.779421e-06," other",0
"lcl|MZ501113.1_prot_QXV86000.1_163",0.05,0.27,0.02,0.01,0.05,0.08,0.11,0.02,0.05,0.21,9.13,1,0,6.280686e-07," other",0
"lcl|MZ501113.1_prot_QXV86001.1_164",0.12,0.64,0.27,0.13,0.39,0.57,0.41,0.14,0.17,0.27,6.89,0.99,0,1.256463e-06," other",0
"lcl|MZ501113.1_prot_QXV86002.1_165",1.2,0.63,1.03,0.4,0.51,0.73,1.6,0.38,0.8,1.52,1.19,0.35,0,1.7068635e-06," other",0
"lcl|MZ501113.1_prot_QXV86003.1_166",0.07,0.16,0.12,0.04,0.05,0.18,0.12,0.05,0.15,0.34,8.72,1,0,1.239132e-05," other",0
"lcl|MZ501113.1_prot_QXV86004.1_167",0.01,0.04,0.01,0,0.03,1.46,0.03,0.01,0.09,0.09,8.22,0.99,0,9.925272e-07," other",0
"lcl|MZ501113.1_prot_QXV86005.1_168",0.24,0.79,0.18,0.08,0.26,0.77,0.38,0.19,0.22,0.78,6.11,0.98,0,1.9604922e-05," other",0
"lcl|MZ501113.1_prot_QXV86006.1_169",0,0.01,0.01,0,0.12,0.01,0.04,0.09,0,0.9,8.83,1,0,9.783004e-07," other",0
"lcl|MZ501113.1_prot_QXV86007.1_170",0,0.02,0,0,0,0,0.01,0,0,0.05,9.9,1,0,5.057341e-07," other",0
"lcl|MZ501113.1_prot_QXV86008.1_171",0.08,0.25,0.13,0.16,0.57,0.41,0.5,0.08,0.12,0.23,7.45,0.99,0,1.3983879e-05," other",0
"lcl|MZ501113.1_prot_QXV86009.1_172",0,0,0,0,0,0,0,0,0,0,10,1,0,3.2249492e-08," other",0
"lcl|MZ501113.1_prot_QXV86010.1_173",0.01,0.19,0.01,0.01,0.02,0.1,0.04,0.01,0.03,0.02,9.55,1,0,1.2477588e-05," other",0
"lcl|MZ501113.1_prot_QXV86011.1_174",0.01,0.08,0,0.05,0.01,0.01,0.02,0.01,0.04,1.86,7.92,0.99,0,2.355942e-06," other",0
"lcl|MZ501113.1_prot_QXV86012.1_175",0,0.03,0.01,0,0,0.09,0.17,0,0,0.37,9.31,1,0,1.2608934e-06," other",0
"lcl|MZ501113.1_prot_QXV86013.1_176",0,0.92,0,0,0,2.33,0.02,0,0.01,0.05,6.66,0.98,0,5.702587e-06," other",0
"lcl|MZ501113.1_prot_QXV86014.1_177",0.02,0.13,0.05,0.07,0.53,0.65,0.14,0.01,0.03,0.62,7.75,0.99,0,1.13679086e-07," other",0
"lcl|MZ501113.1_prot_QXV86015.1_178",0.06,0.26,0.08,0.08,0.13,0.42,0.47,0.1,0.14,0.11,8.14,0.99,0,1.0635509e-05," other",0
"lcl|MZ501113.1_prot_QXV86016.1_179",0,0,0,0,0,0,0,0,0,0.05,9.94,1,0,6.057238e-07," other",0
"lcl|MZ501113.1_prot_QXV86017.1_180",0,0.03,0,0.01,0.02,0.03,0.01,0,0.01,0,9.89,1,0,3.1551426e-09," other",0
"lcl|MZ501113.1_prot_QXV86018.1_181",0.04,0.15,0.03,0.01,0.05,0.08,0.04,0.01,0.03,1,8.56,1,0,2.3167953e-08," other",0
"lcl|MZ501113.1_prot_QXV86019.1_182",0,0,0.01,0,0,0,0,0,0,0.01,9.97,1,0,1.2791246e-07," other",0
"lcl|MZ501113.1_prot_QXV86020.1_183",0,0.08,0.01,0.02,0.58,0.14,0.49,0,0.01,0.03,8.63,1,0,7.89838e-08," other",0
"lcl|MZ501113.1_prot_QXV86021.1_184",0,0.01,0,0,0,0,0.01,0,0,0.01,9.97,1,0,3.018646e-06," other",0
"lcl|MZ501113.1_prot_QXV86022.1_185",0,0.01,0,0,0,0,0.01,0,0.01,0,9.96,1,0,4.2926845e-06," other",0
"lcl|MZ501113.1_prot_QXV86023.1_186",0.01,0.12,0.04,0.01,0.05,0.33,0.1,0.03,0.1,0.08,9.12,1,0,4.659423e-07," other",0
"lcl|MZ501113.1_prot_QXV86024.1_187",0.01,0.14,0.06,0.93,0.17,1.05,0.62,0.01,0.04,0.05,6.93,0.99,0,6.8218736e-07," other",0
"lcl|MZ501113.1_prot_QXV86025.1_188",0.01,0.12,0.03,0.01,0.04,0.09,0.24,0.04,0.05,0.08,9.3,1,0,5.843244e-07," other",0
"lcl|MZ501113.1_prot_QXV86026.1_189",0,0,0,0,0,0,0,0,0.01,0.02,9.97,1,0,1.377458e-08," other",0
"lcl|MZ501113.1_prot_QXV86027.1_190",0,0,0,0,0,0,0,0,0,0,10,1,0,5.1909797e-06," other",0
"lcl|MZ501113.1_prot_QXV86028.1_191",0.09,0.31,0.16,0.09,0.12,0.64,0.23,0.1,0.44,0.29,7.53,0.99,0,3.0840808e-06," other",0
"lcl|MZ501113.1_prot_QXV86029.1_192",0.01,0.22,0.02,0.02,0.03,0.07,0.07,0.02,0.03,0.13,9.38,1,0,2.8662353e-07," other",0
"lcl|MZ501113.1_prot_QXV86030.1_193",0,0,0,0,0,0,0,0,0,0,10,1,0,2.1088613e-07," other",0
"lcl|MZ501113.1_prot_QXV86031.1_194",0.04,0.31,0.12,0.34,0.23,0.09,0.41,0.06,0.07,0.3,8.02,0.99,0,1.6909995e-08," other",0
"lcl|MZ501113.1_prot_QXV86032.1_195",0,0.19,0.77,0.02,0.67,0.35,0.05,0.05,0.01,2.3,5.59,0.98,0,7.4023204e-10," other",0
"lcl|MZ501113.1_prot_QXV86033.1_196",0,0,0,0,0,0,0,0,0,0,9.99,1,0,3.8127223e-06," other",0
"lcl|MZ501113.1_prot_QXV86034.1_197",0,0.02,0,0,0.05,0.01,0.01,0,0.01,0,9.89,1,0,3.2689314e-08," other",0
"lcl|MZ501113.1_prot_QXV86035.1_198",0,0.01,0,0,0,0.06,0,0,0.01,0.01,9.9,1,0,1.7656174e-06," other",0
"lcl|MZ501113.1_prot_QXV86036.1_199",0,0.01,0.01,0,0.01,0,0.02,0,0.01,0.01,9.94,1,0,1.961923e-06," other",0
"lcl|MZ501113.1_prot_QXV86037.1_200",0.02,0.19,0.04,0.01,0.05,0.17,0.17,0.04,0.05,0.08,9.17,1,0,0.0006552503," other",0
"lcl|MZ501113.1_prot_QXV86038.1_201",0.01,0.1,0.01,0.01,0.01,0.32,0.04,0.01,0.05,0.04,9.4,1,0,0.000119463286," other",0
"lcl|MZ501113.1_prot_QXV86039.1_202",0.02,0.28,0.03,0.02,0.08,0.87,0.15,0.02,0.13,0.09,8.32,0.99,0,0.0013722216," other",0
"lcl|MZ501113.1_prot_QXV86040.1_203",0.02,0.3,0.09,0.04,0.09,0.27,0.15,0.04,0.08,0.14,8.77,1,0,0.00036303885," other",0
"lcl|MZ501113.1_prot_QXV86041.1_204",0,0.01,0,0,0,0,0.01,0,0.01,0.01,9.95,1,0,1.5579576e-07," other",0
"lcl|MZ501113.1_prot_QXV86042.1_205",0.03,0.53,0.16,0.09,0.13,0.35,0.22,0.08,0.24,0.32,7.84,0.99,0,4.990249e-05," other",0
"lcl|MZ501113.1_prot_QXV86043.1_206",0,0,0,0,0,0,0,0,0,0,10,1,0,1.9889019e-06," other",0
"lcl|MZ501113.1_prot_QXV86044.1_207",0.3,1.05,0.62,0.52,0.36,1.06,0.54,0.32,0.5,0.46,4.29,0.97,0,0.00019906124," other",0
"lcl|MZ501113.1_prot_QXV86045.1_208",0,0,0,0,0,0,0,0,0,0,10,1,0,1.16081e-06," other",0
"lcl|MZ501113.1_prot_QXV86046.1_209",0.02,0.26,0.01,0.02,0.06,0.22,0.21,0.03,0.05,0.49,8.63,1,0,5.7153322e-08," other",0
"lcl|MZ501113.1_prot_QXV86047.1_210",0.01,3.08,0.11,0.01,0.04,0.24,0.17,0.02,0.03,0.05,6.25,0.98,0,1.2359857e-06," other",0
"lcl|MZ501113.1_prot_QXV86048.1_211",0.07,0.71,0.07,0.09,0.1,0.29,0.24,0.07,0.14,0.29,7.93,0.99,0,9.522361e-06," other",0
"lcl|MZ501113.1_prot_QXV86049.1_212",0,0.01,0.01,0,0.01,0,0.01,0,0,0.01,9.94,1,0,2.0995381e-07," other",0
"lcl|MZ501113.1_prot_QXV86050.1_213",0.03,0.11,0.04,0.02,0.08,0.18,0.08,0.02,0.04,0.17,9.22,1,0,0.0002215," other",0
"lcl|MZ501113.1_prot_QXV86051.1_214",0,0.04,0,0,0.01,0.01,0.01,0,0.02,0.01,9.89,1,0,0.00022803331," other",0
"lcl|MZ501113.1_prot_QXV86052.1_215",0,0.02,0.01,0.01,0.01,0,0.02,0,0.02,0.8,9.11,1,0,1.32673995e-05," other",0
"lcl|MZ501113.1_prot_QXV86053.1_216",0.01,4.47,0.07,0,0.02,0.1,0.04,0.01,0,0.28,5,0.98,0,8.7204654e-07," other",0
"lcl|MZ501113.1_prot_QXV86054.1_217",0,0.01,0,0,0,0,0.02,0,0,0,9.97,1,0,2.1488568e-06," other",0
"lcl|MZ501113.1_prot_QXV86055.1_218",0,0,0,0,0,0,0,0,0,0,9.99,1,0,2.0425443e-07," other",0
"lcl|MZ501113.1_prot_QXV86056.1_219",0,0.04,0,0,0,0.07,0.01,0,0,0.01,9.88,1,0,7.564654e-07," other",0
"lcl|MZ501113.1_prot_QXV86057.1_220",0,0.46,0,0,0.01,0,0.01,0,0,0.02,9.49,1,0,2.8588452e-06," other",0
"lcl|MZ501113.1_prot_QXV86058.1_221",0,0.01,0,0,0,0,0,0,0,0,9.99,1,0,7.195089e-07," other",0
"lcl|MZ501113.1_prot_QXV86059.1_222",0.11,1.01,0.18,0.12,0.3,0.39,0.34,0.11,0.25,0.84,6.34,0.98,0,3.7178976e-05," other",0
"lcl|MZ501113.1_prot_QXV86060.1_223",0,0.04,0.01,0,0.01,0.01,0,0,0,0.02,9.9,1,0,1.5222366e-05," other",0
"lcl|MZ501113.1_prot_QXV86061.1_224",0.01,1.31,0.04,0.01,0.09,0.06,0.06,0.03,0.02,0.27,8.1,0.99,0,3.149319e-07," other",0
"lcl|MZ501113.1_prot_QXV86062.1_225",0,0.06,0.01,0,0,0.02,0.02,0,0.01,0.02,9.86,1,0,0.00015306126," other",0
"lcl|MZ501113.1_prot_QXV86063.1_226",0,0.27,0,0,0.02,0.1,0,0,0,0.01,9.58,1,0,4.626816e-06," other",0
"lcl|MZ501113.1_prot_QXV86064.1_227",0.02,0.08,0.05,0.07,0.01,0.11,0.03,0.01,0.06,0.55,9.01,1,0,2.855006e-08," other",0
"lcl|MZ501113.1_prot_QXV86065.1_228",0,0,0,0,0,0,0,0,0,0,10,1,0,9.570192e-08," other",0
"lcl|MZ501113.1_prot_QXV86066.1_229",0,0,0,0,0,0,0,0,0,0,10,1,0,2.398578e-07," other",0
"lcl|MZ501113.1_prot_QXV86067.1_230",0,0,0,0,0.02,0.01,0.01,0,0.04,0,9.9,1,0,1.9783893e-05," other",0
"lcl|MZ501113.1_prot_QXV86068.1_231",0,0.07,0,0,0.01,0.01,0.02,0,0,0.23,9.66,1,0,1.5416184e-07," other",0
"lcl|MZ501113.1_prot_QXV86069.1_232",0.01,0.19,0.01,0.01,0.06,0.07,0.08,0.01,0.04,0.03,9.5,1,0,8.637649e-06," other",0
"lcl|MZ501113.1_prot_QXV86070.1_233",0.02,0.18,0.06,0.02,0.09,0.35,0.13,0.03,0.04,0.2,8.87,1,0,0.00011329335," other",0
"lcl|MZ501113.1_prot_QXV86071.1_234",0,0.01,0,0,0,0.15,0,0,0.01,0.61,9.21,1,0,9.251246e-06," other",0
"lcl|MZ501113.1_prot_QXV86072.1_235",0,0.02,0,0,0.02,0.01,0,0,0,0.01,9.95,1,0,1.3004508e-06," other",0
"lcl|MZ501113.1_prot_QXV86073.1_236",0,0.01,0.01,0.01,0,0.34,0.01,0,0.02,0.04,9.55,1,0,2.071741e-05," other",0
"lcl|MZ501113.1_prot_QXV86074.1_237",0.03,0.33,0.18,0.17,0.18,0.16,0.26,0.06,0.08,2.06,6.5,0.98,0,2.3591886e-06," other",0
"lcl|MZ501113.1_prot_QXV86075.1_238",0.01,0.06,0.04,0.01,0.04,0.04,0.12,0.03,0.02,0.02,9.6,1,0,4.175372e-06," other",0
"lcl|MZ501113.1_prot_QXV86076.1_239",0,0.05,0.01,0,0,0.02,0.04,0,0.01,0.03,9.85,1,0,2.459459e-07," other",0
"lcl|MZ501113.1_prot_QXV86077.1_240",0,0.06,0.02,0.01,0.01,0.01,0.03,0,0.01,0.06,9.79,1,0,4.0683008e-06," other",0
"lcl|MZ501113.1_prot_QXV86078.1_241",0.01,0.26,0.02,0.01,0.04,0.44,0.16,0.03,0.07,0.13,8.83,1,0,4.1778253e-06," other",0
"lcl|MZ501113.1_prot_QXV86079.1_242",0,0.01,0,0,0.01,0,0,0,0,0,9.96,1,0,4.6569525e-07," other",0
"lcl|MZ501113.1_prot_QXV86080.1_243",0,0.01,0,0,0.01,0,0.01,0,0,0.01,9.96,1,0,2.8164777e-06," other",0
"lcl|MZ501113.1_prot_QXV86081.1_244",0,0.03,0.02,0.01,0.03,0.05,0.07,0.01,0.07,0.06,9.66,1,0,5.3673907e-06," other",0
"lcl|MZ501113.1_prot_QXV86082.1_245",0,0.02,0,0,0.01,0,0.02,0,0,0.02,9.92,1,0,2.5317365e-07," other",0
"lcl|MZ501113.1_prot_QXV86083.1_246",0.01,0.05,0.01,0.02,0.06,0.02,0.04,0.01,0.01,0.03,9.74,1,0,1.9031988e-05," other",0
"lcl|MZ501113.1_prot_QXV86084.1_247",1.53,3.71,0.2,0.12,0.16,0.26,0.41,0.13,0.18,1.11,2.2,0.11,0,3.95434e-06," other",0
"lcl|MZ501113.1_prot_QXV86085.1_248",0,0.01,0,0,0,0.01,0,0,0.01,0,9.96,1,0,5.5981417e-07," other",0
"lcl|MZ501113.1_prot_QXV86086.1_249",0.28,1.12,0.06,0.07,0.07,0.33,0.21,0.03,0.07,0.14,7.62,0.99,0,0.030769816," other",0
"lcl|MZ501113.1_prot_QXV86087.1_250",0.29,2.04,0.1,0.06,0.15,0.38,0.41,0.09,0.19,0.22,6.06,0.98,0,6.4702836e-06," other",0
"lcl|MZ501113.1_prot_QXV86088.1_251",0,0.01,0,0,0,0.01,0,0,0,0.11,9.86,1,0,9.617289e-09," other",0
"lcl|MZ501113.1_prot_QXV86089.1_252",0,0.05,0.01,0.01,0.02,0.26,0.04,0,0.03,0.04,9.53,1,0,8.310592e-06," other",0
"lcl|MZ501113.1_prot_QXV86090.1_253",0.1,1.16,0.2,0.11,0.57,0.87,0.29,0.22,0.1,0.5,5.88,0.98,0,1.7003389e-06," other",0
"lcl|MZ501113.1_prot_QXV86091.1_254",0,0,0,0,0,0,0,0,0,0,9.99,1,0,1.2970102e-06," other",0
"lcl|MZ501113.1_prot_QXV86092.1_255",0.2,0.32,0.13,0.11,0.13,0.06,0.06,0.05,0.01,0.38,8.55,1,0,5.71434e-06," other",0
"lcl|MZ501113.1_prot_QXV86093.1_256",0.12,1.11,0.07,0.12,0.07,0.13,0.17,0.07,0.15,0.23,7.77,0.99,0,0.00064426096," other",0
"lcl|MZ501113.1_prot_QXV86094.1_257",0.01,0.69,0.09,0.15,0.12,0.04,0.09,0.03,0.02,0.12,8.65,1,0,1.217386e-07," other",0
"lcl|MZ501113.1_prot_QXV86095.1_258",1.25,3.3,0.81,0.53,0.15,0.89,0.32,0.11,0.19,0.39,2.05,0.1,0,7.818362e-05," other",0
